production_id,product_id,batch_id,printer_id,start_datetime,end_datetime,qty_produced_units,qty_rejected_units,rejection_rate_pct,operator_id
PROD00257,PR003,BT0065,P001,2022-06-03 13:43:09,2022-06-03 17:40:45,31,0,2,OP02
PROD00258,PR002,BT0049,P001,2022-06-10 13:02:25,2022-06-10 18:34:49,29,1,4,OP10
PROD00259,PR002,BT0058,P001,2022-06-21 23:20:19,2022-06-22 07:02:55,41,1,4,OP11
PROD00260,PR002,BT0167,P001,2022-06-16 02:31:03,2022-06-16 05:58:39,18,0,2,OP01
PROD00261,PR003,BT0114,P002,2022-06-06 13:22:50,2022-06-06 18:46:50,43,2,6,OP08
PROD00262,PR002,BT0049,P001,2022-06-26 04:26:39,2022-06-26 11:12:15,36,2,7,OP03
PROD00263,PR001,BT0168,P002,2022-06-14 16:45:01,2022-06-14 21:07:13,17,0,4,OP11
PROD00264,PR001,BT0124,P001,2022-06-02 00:40:41,2022-06-02 06:08:53,21,1,6,OP07
PROD00265,PR002,BT0045,P001,2022-06-27 10:45:30,2022-06-27 17:07:06,33,2,8,OP05
PROD00266,PR001,BT0059,P001,2022-06-18 10:29:00,2022-06-18 13:29:00,12,0,2,OP03
PROD00267,PR002,BT0152,P001,2022-06-21 07:07:20,2022-06-21 10:30:44,18,1,6,OP10
PROD00268,PR001,BT0174,P002,2022-06-27 12:31:50,2022-06-27 18:28:50,23,0,2,OP12
PROD00269,PR002,BT0170,P002,2022-06-11 21:57:55,2022-06-12 01:35:43,19,1,6,OP01
PROD00270,PR003,BT0139,P001,2022-06-14 10:53:46,2022-06-14 12:54:58,16,1,7,OP03
PROD00271,PR002,BT0112,P001,2022-06-13 21:49:04,2022-06-14 01:05:16,17,0,2,OP05
PROD00272,PR002,BT0029,P001,2022-06-13 05:03:47,2022-06-13 08:57:11,20,0,4,OP10
PROD00273,PR001,BT0108,P001,2022-06-28 13:36:55,2022-06-28 20:03:19,25,0,2,OP11
PROD00274,PR001,BT0110,P002,2022-06-10 07:55:14,2022-06-10 11:00:02,12,0,6,OP07
PROD00275,PR002,BT0005,P001,2022-06-03 14:42:01,2022-06-03 17:42:37,16,0,2,OP08
PROD00276,PR002,BT0075,P001,2022-06-16 15:45:50,2022-06-16 23:33:50,41,2,5,OP06
PROD00277,PR001,BT0062,P002,2022-06-16 22:49:16,2022-06-17 05:20:28,26,0,3,OP03
PROD00278,PR002,BT0104,P001,2022-06-27 02:17:41,2022-06-27 05:09:53,15,0,5,OP04
PROD00279,PR001,BT0005,P002,2022-06-12 10:07:58,2022-06-12 12:10:58,8,0,4,OP11
PROD00280,PR001,BT0100,P002,2022-06-08 08:37:17,2022-06-08 14:12:41,22,1,6,OP04
PROD00281,PR001,BT0088,P002,2022-06-11 13:11:47,2022-06-11 15:15:23,8,0,4,OP12
PROD00282,PR001,BT0019,P001,2022-06-26 17:15:27,2022-06-27 00:50:51,30,1,4,OP04
PROD00283,PR001,BT0144,P001,2022-06-17 06:58:45,2022-06-17 13:17:21,25,1,7,OP11
PROD00284,PR002,BT0018,P002,2022-06-11 18:07:25,2022-06-12 00:49:25,35,0,2,OP04
PROD00285,PR001,BT0101,P002,2022-06-01 18:51:16,2022-06-01 22:33:52,14,0,1,OP02
PROD00286,PR002,BT0059,P001,2022-06-24 02:32:48,2022-06-24 05:25:00,15,0,5,OP06
PROD00287,PR001,BT0125,P001,2022-06-06 02:36:07,2022-06-06 06:47:31,16,0,4,OP09
PROD00288,PR003,BT0054,P001,2022-06-19 05:15:34,2022-06-19 11:15:34,48,2,5,OP07
PROD00289,PR001,BT0048,P001,2022-06-16 00:24:29,2022-06-16 05:00:29,18,1,6,OP02
PROD00290,PR001,BT0013,P001,2022-06-03 02:24:03,2022-06-03 10:14:27,31,0,3,OP04
PROD00291,PR003,BT0052,P001,2022-06-05 16:51:54,2022-06-05 19:24:54,20,0,3,OP08
PROD00292,PR003,BT9071,P001,2022-06-20 01:30:59,2022-06-20 09:21:23,62,2,4,OP08
PROD00293,PR002,BT0098,P002,2022-06-09 12:58:16,2022-06-09 17:16:52,22,0,2,OP11
PROD00294,PR001,BT0161,P002,2022-06-28 11:33:29,2022-06-28 14:37:41,12,0,8,OP03
PROD00295,PR001,BT0067,P002,2022-06-25 20:07:53,2022-06-25 22:49:53,10,0,7,OP04
PROD00296,PR002,BT0014,P002,2022-06-28 12:53:00,2022-06-28 14:56:00,10,0,4,OP03
PROD00297,PR002,BT0094,P001,2022-06-04 14:09:24,2022-06-04 17:04:36,15,0,2,OP06
PROD00298,PR003,BT0001,P001,2022-06-21 23:15:24,2022-06-22 01:53:48,21,0,2,OP05
PROD00299,PR003,BT0166,P002,2022-06-03 05:15:51,2022-06-03 11:43:27,51,2,4,OP10
PROD00300,PR002,BT0118,P002,2022-06-27 19:50:54,2022-06-28 01:45:30,31,1,5,OP09
PROD00301,PR001,BT0139,P003,2022-07-24 03:02:16,2022-07-24 09:23:16,38,0,2,OP09
PROD00302,PR002,BT0103,P002,2022-07-19 21:25:51,2022-07-20 04:42:39,38,0,1,OP11
PROD00303,PR004,BT0117,P003,2022-07-10 17:05:20,2022-07-10 19:14:56,12,0,5,OP08
PROD00304,PR004,BT0001,P002,2022-07-11 04:37:12,2022-07-11 07:48:36,12,0,3,OP05
PROD00305,PR001,BT0042,P003,2022-07-16 22:05:14,2022-07-17 03:26:50,32,2,7,OP02
PROD00306,PR001,BT0024,P003,2022-07-11 17:34:16,2022-07-12 00:21:04,40,0,1,OP03
PROD00307,PR004,BT0012,P001,2022-07-11 17:43:57,2022-07-11 22:59:33,21,0,1,OP03
PROD00308,PR004,BT0134,P001,2022-07-06 02:22:28,2022-07-06 09:42:52,29,0,2,OP05
PROD00309,PR003,BT0110,P002,2022-07-18 13:00:21,2022-07-18 20:41:09,61,3,5,OP09
PROD00310,PR003,BT0150,P002,2022-07-09 15:24:07,2022-07-09 20:13:19,38,3,8,OP12
PROD00311,PR003,BT0141,P002,2022-07-11 20:10:09,2022-07-12 01:28:45,42,1,4,OP03
PROD00312,PR002,BT0027,P002,2022-07-21 05:18:22,2022-07-21 09:32:46,22,0,1,OP05
PROD00313,PR003,BT0102,P001,2022-07-10 00:45:59,2022-07-10 02:52:35,16,0,6,OP11
PROD00314,PR003,BT9783,P003,2022-07-03 23:01:17,2022-07-04 03:06:41,49,2,5,OP04
PROD00315,PR001,BT0095,P002,2022-07-28 03:37:19,2022-07-28 11:17:31,30,2,7,OP11
PROD00316,PR003,BT0128,P001,2022-07-05 23:45:45,2022-07-06 02:24:45,21,1,6,OP09
PROD00317,PR001,BT0074,P002,2022-07-02 14:50:31,2022-07-02 22:24:43,30,0,1,OP02
PROD00318,PR004,BT0056,P002,2022-07-01 05:01:36,2022-07-01 09:26:12,17,0,1,OP01
PROD00319,PR002,BT0124,P001,2022-07-23 23:48:48,2022-07-24 05:35:36,30,0,2,OP08
PROD00320,PR001,BT0002,P001,2022-07-10 00:35:29,2022-07-10 03:00:05,9,0,6,OP04
PROD00321,PR004,BT0019,P001,2022-07-09 17:12:17,2022-07-10 00:14:41,28,1,6,OP03
PROD00322,PR001,BT0147,P001,2022-07-24 02:30:56,2022-07-24 05:10:32,10,0,6,OP12
PROD00323,PR004,BT0051,P001,2022-07-20 20:57:57,2022-07-21 02:09:21,20,0,3,OP01
PROD00324,PR003,BT0148,P002,2022-07-15 03:08:24,2022-07-15 09:36:36,51,2,4,OP02
PROD00325,PR001,BT0043,P001,2022-07-18 22:19:39,2022-07-19 05:56:15,30,2,7,OP03
PROD00326,PR002,BT0156,P001,2022-07-27 13:05:09,2022-07-27 17:55:33,25,1,6,OP06
PROD00327,PR004,BT0178,P002,2022-07-14 11:48:08,2022-07-14 17:20:32,22,0,4,OP03
PROD00328,PR001,BT9998,P001,2022-07-19 07:15:23,2022-07-19 10:06:23,11,0,2,OP08
PROD00329,PR004,BT0008,P002,2022-07-20 01:10:59,2022-07-20 05:39:47,17,0,5,OP07
PROD00330,PR002,BT0028,P002,2022-07-10 14:50:07,2022-07-10 16:51:55,10,0,6,OP11
PROD00331,PR002,BT0015,P002,2022-07-02 17:32:43,2022-07-03 00:06:19,34,1,4,OP04
PROD00332,PR004,BT0109,P003,2022-07-08 17:17:17,2022-07-08 23:59:17,40,2,7,OP04
PROD00333,PR002,BT0072,P003,2022-07-05 01:14:39,2022-07-05 06:09:51,39,1,5,OP10
PROD00334,PR004,BT0101,P003,2022-07-16 14:21:40,2022-07-16 20:45:40,38,1,5,OP01
PROD00335,PR002,BT0097,P001,2022-07-13 15:55:02,2022-07-13 17:59:50,11,0,1,OP10
PROD00336,PR004,BT9764,P002,2022-07-13 18:04:58,2022-07-14 00:18:46,24,0,3,OP02
PROD00337,PR002,BT0148,P001,2022-07-24 02:28:59,2022-07-24 06:47:35,22,0,4,OP09
PROD00338,PR002,BT0008,P001,2022-07-20 22:45:41,2022-07-21 01:59:29,17,1,6,OP10
PROD00339,PR004,BT0167,P003,2022-07-21 13:08:28,2022-07-21 17:09:04,24,1,5,OP06
PROD00340,PR002,BT0150,P001,2022-07-24 22:59:17,2022-07-25 03:44:53,25,0,3,OP02
PROD00341,PR004,BT0081,P002,2022-07-17 13:22:21,2022-07-17 17:27:45,16,0,6,OP07
PROD00342,PR004,BT0135,P003,2022-07-15 07:38:01,2022-07-15 12:30:49,29,1,4,OP07
PROD00343,PR004,BT0084,P003,2022-07-02 19:56:23,2022-07-03 02:17:59,38,2,7,OP04
PROD00344,PR004,BT0038,P003,2022-07-21 01:51:05,2022-07-21 04:33:05,16,0,2,OP10
PROD00345,PR003,BT0016,P003,2022-07-11 22:53:08,2022-07-12 04:44:08,70,4,6,OP09
PROD00346,PR001,BT0169,P001,2022-07-07 13:04:32,2022-07-07 15:52:32,11,0,1,OP09
PROD00347,PR003,BT0006,P003,2022-07-20 03:32:07,2022-07-20 06:46:31,38,1,5,OP08
PROD00348,PR001,BT0094,P002,2022-07-25 01:01:16,2022-07-25 04:34:52,14,0,5,OP09
PROD00349,PR001,BT0033,P003,2022-07-08 00:29:40,2022-07-08 05:43:28,31,1,5,OP10
PROD00350,PR004,BT0002,P003,2022-07-21 15:41:04,2022-07-21 19:14:40,21,1,5,OP04
PROD00351,PR004,BT0025,P003,2022-07-26 07:39:02,2022-07-26 14:30:38,41,1,3,OP12
PROD00352,PR003,BT0086,P002,2022-07-19 23:20:39,2022-07-20 07:17:03,63,2,4,OP11
PROD00353,PR003,BT0146,P003,2022-07-08 16:10:19,2022-07-08 20:08:31,47,3,7,OP10
PROD00354,PR004,BT0097,P002,2022-07-13 20:33:31,2022-07-14 01:20:55,19,1,6,OP02
PROD00355,PR001,BT0168,P003,2022-07-04 08:30:30,2022-07-04 14:00:30,33,0,3,OP02
PROD00356,PR003,BT0173,P001,2022-07-05 04:10:06,2022-07-05 11:41:18,60,4,7,OP05
PROD00357,PR002,BT0122,P002,2022-07-19 00:23:27,2022-07-19 04:18:39,20,1,8,OP12
PROD00358,PR004,BT0034,P003,2022-07-12 13:17:43,2022-07-12 20:31:31,43,0,2,OP09
PROD00359,PR004,BT0032,P003,2022-07-23 10:49:53,2022-07-23 16:23:29,33,1,6,OP04
PROD00360,PR001,BT0175,P002,2022-07-24 03:20:30,2022-07-24 06:25:54,12,0,6,OP11
PROD00361,PR003,BT0025,P003,2022-07-18 08:07:25,2022-07-18 15:08:01,84,6,8,OP08
PROD00362,PR004,BT0147,P001,2022-07-06 07:59:31,2022-07-06 10:42:43,10,0,5,OP06
PROD00363,PR004,BT0060,P001,2022-07-14 23:50:31,2022-07-15 07:20:31,30,2,7,OP08
PROD00364,PR001,BT0119,P002,2022-07-24 13:12:41,2022-07-24 17:45:05,18,0,4,OP11
PROD00365,PR002,BT0038,P003,2022-07-16 02:50:34,2022-07-16 06:06:46,26,1,5,OP07
PROD00366,PR002,BT0066,P003,2022-07-27 23:14:48,2022-07-28 03:25:36,33,0,1,OP06
PROD00367,PR004,BT0081,P003,2022-07-24 13:15:48,2022-07-24 19:11:00,35,0,2,OP11
PROD00368,PR003,BT0058,P002,2022-07-26 06:37:32,2022-07-26 13:27:20,54,3,7,OP08
PROD00369,PR002,BT0094,P002,2022-07-24 00:31:18,2022-07-24 07:20:30,36,2,8,OP10
PROD00370,PR004,BT0176,P001,2022-07-14 10:09:25,2022-07-14 13:47:13,14,0,7,OP08
PROD00371,PR001,BT0044,P003,2022-07-15 21:19:03,2022-07-16 04:47:51,44,2,5,OP12
PROD00372,PR002,BT0174,P001,2022-08-01 04:17:02,2022-08-01 09:35:02,28,0,1,OP02
PROD00373,PR004,BT0043,P002,2022-08-28 10:47:14,2022-08-28 14:15:26,13,0,5,OP08
PROD00374,PR001,BT0175,P002,2022-08-01 21:46:00,2022-08-02 04:10:00,25,1,4,OP11
PROD00375,PR002,BT0091,P002,2022-08-24 00:04:06,2022-08-24 04:55:42,25,1,7,OP07
PROD00376,PR004,BT0014,P002,2022-08-07 03:38:37,2022-08-07 07:24:49,15,1,8,OP01
PROD00377,PR003,BT0031,P003,2022-08-04 12:51:30,2022-08-04 20:37:42,93,4,5,OP07
PROD00378,PR003,BT0032,P003,2022-08-10 15:48:28,2022-08-10 21:25:04,67,3,5,OP08
PROD00379,PR001,BT0063,P003,2022-08-15 15:37:40,2022-08-15 23:01:40,44,0,2,OP04
PROD00380,PR001,BT0023,P002,2022-08-05 07:48:30,2022-08-05 10:35:54,11,0,7,OP04
PROD00381,PR001,BT0136,P001,2022-08-18 23:30:18,2022-08-19 07:29:42,31,0,3,OP04
PROD00382,PR003,BT0020,P001,2022-08-12 22:51:05,2022-08-13 02:31:17,29,2,8,OP06
PROD00383,PR004,BT0012,P002,2022-08-05 22:16:23,2022-08-06 02:00:47,14,0,4,OP01
PROD00384,PR001,BT0166,P001,2022-08-01 23:47:54,2022-08-02 02:47:54,12,0,3,OP03
PROD00385,PR003,BT0049,P002,2022-08-27 10:22:19,2022-08-27 18:03:43,61,4,8,OP10
PROD00386,PR001,BT0044,P001,2022-08-01 07:10:02,2022-08-01 11:59:50,19,1,6,OP08
PROD00387,PR003,BT0163,P003,2022-08-27 16:53:53,2022-08-27 19:28:05,30,1,5,OP03
PROD00388,PR001,BT0009,P002,2022-08-17 21:07:57,2022-08-18 00:25:57,13,1,8,OP11
PROD00389,PR003,BT0070,P001,2022-08-13 23:36:14,2022-08-14 05:17:02,45,3,7,OP06
PROD00390,PR004,BT0155,P002,2022-08-10 15:31:29,2022-08-10 21:06:17,22,0,4,OP06
PROD00391,PR002,BT0071,P002,2022-08-02 06:53:53,2022-08-02 14:41:53,41,2,7,OP09
PROD00392,PR004,BT0001,P002,2022-08-04 03:49:50,2022-08-04 10:34:50,27,2,8,OP03
PROD00393,PR002,BT9072,P001,2022-08-19 03:50:43,2022-08-19 11:50:43,42,2,6,OP02
PROD00394,PR004,BT0011,P003,2022-08-06 09:11:36,2022-08-06 15:49:24,39,1,5,OP05
PROD00395,PR002,BT0080,P002,2022-08-19 10:10:01,2022-08-19 16:43:37,34,2,7,OP10
PROD00396,PR003,BT0009,P001,2022-08-10 10:24:44,2022-08-10 13:05:32,21,1,6,OP04
PROD00397,PR002,BT0116,P001,2022-08-27 22:14:26,2022-08-28 02:06:38,20,0,2,OP02
PROD00398,PR001,BT0147,P002,2022-08-24 07:56:34,2022-08-24 14:49:58,27,0,3,OP07
PROD00399,PR004,BT0047,P002,2022-08-01 07:05:59,2022-08-01 12:18:35,20,0,2,OP04
PROD00400,PR001,BT0054,P003,2022-08-16 17:53:48,2022-08-16 20:31:00,15,1,7,OP02
PROD00401,PR004,BT0126,P003,2022-08-25 16:26:04,2022-08-26 00:11:04,46,1,4,OP04
PROD00402,PR004,BT0160,P001,2022-08-02 18:02:32,2022-08-02 21:32:32,14,0,7,OP02
PROD00403,PR001,BT0072,P001,2022-08-10 12:35:27,2022-08-10 17:54:03,21,1,6,OP05
PROD00404,PR004,BT9679,P001,2022-08-17 13:48:14,2022-08-17 18:06:50,17,0,3,OP08
PROD00405,PR001,BT0038,P002,2022-08-26 06:34:17,2022-08-26 11:53:29,21,1,8,OP09
PROD00406,PR002,BT0158,P003,2022-08-06 08:15:42,2022-08-06 12:04:54,30,2,7,OP04
PROD00407,PR003,BT0129,P003,2022-08-26 04:02:05,2022-08-26 07:41:05,43,0,1,OP11
PROD00408,PR003,BT0178,P003,2022-08-21 20:09:11,2022-08-21 23:51:47,44,3,7,OP07
PROD00409,PR001,BT0086,P001,2022-08-15 23:17:45,2022-08-16 06:47:09,29,1,4,OP01
PROD00410,PR003,BT0039,P002,2022-08-02 05:52:14,2022-08-02 13:17:26,59,4,7,OP02
PROD00411,PR004,BT0075,P002,2022-08-27 17:19:33,2022-08-27 21:33:21,16,0,4,OP10
PROD00412,PR002,BT0141,P003,2022-08-24 21:27:49,2022-08-25 04:29:01,56,2,4,OP11
PROD00413,PR001,BT0016,P003,2022-08-09 11:45:08,2022-08-09 14:06:08,14,0,5,OP07
PROD00414,PR001,BT0029,P002,2022-08-28 00:38:17,2022-08-28 06:44:17,24,0,1,OP09
PROD00415,PR001,BT9022,P003,2022-08-23 02:51:32,2022-08-23 09:08:20,37,2,7,OP11
PROD00416,PR003,BT0090,P002,2022-08-08 12:45:20,2022-08-08 19:23:44,53,2,4,OP04
PROD00417,PR003,BT0001,P001,2022-08-21 23:35:07,2022-08-22 02:50:07,26,1,6,OP10
PROD00418,PR002,BT0147,P002,2022-08-23 16:50:02,2022-08-24 00:42:50,42,2,6,OP12
PROD00419,PR003,BT0074,P002,2022-08-20 17:31:41,2022-08-20 21:45:29,33,0,3,OP01
PROD00420,PR001,BT0070,P003,2022-08-24 23:32:53,2022-08-25 04:44:17,31,2,7,OP06
PROD00421,PR001,BT0090,P003,2022-08-13 00:56:23,2022-08-13 07:41:23,40,0,2,OP08
PROD00422,PR003,BT0012,P002,2022-08-27 17:13:40,2022-08-28 00:11:52,55,2,4,OP11
PROD00423,PR003,BT0135,P002,2022-08-01 08:43:42,2022-08-01 14:29:54,46,0,2,OP11
PROD00424,PR001,BT0097,P003,2022-08-28 21:51:38,2022-08-29 01:22:14,21,1,6,OP03
PROD00425,PR004,BT0027,P001,2022-08-26 16:27:34,2022-08-26 21:03:34,18,1,7,OP09
PROD00426,PR004,BT0123,P001,2022-08-08 23:05:21,2022-08-09 06:55:45,31,2,8,OP06
PROD00427,PR004,BT0099,P002,2022-08-02 06:21:15,2022-08-02 14:06:15,31,2,7,OP04
PROD00428,PR001,BT0153,P003,2022-08-17 10:12:46,2022-08-17 16:52:22,39,3,8,OP02
PROD00429,PR004,BT0164,P003,2022-08-23 09:17:23,2022-08-23 17:05:23,46,2,5,OP12
PROD00430,PR003,BT0038,P003,2022-08-06 18:11:15,2022-08-07 01:20:51,85,5,6,OP05
PROD00431,PR003,BT0118,P003,2022-08-05 02:48:00,2022-08-05 05:05:24,27,1,4,OP09
PROD00432,PR001,BT0008,P002,2022-08-02 01:37:28,2022-08-02 07:33:16,23,1,7,OP09
PROD00433,PR002,BT0182,P001,2022-08-20 01:04:29,2022-08-20 05:38:05,24,1,6,OP08
PROD00434,PR003,BT0011,P002,2022-08-18 20:47:32,2022-08-19 02:36:08,46,2,5,OP08
PROD00435,PR003,BT0042,P001,2022-08-20 00:57:36,2022-08-20 07:39:00,53,4,8,OP12
PROD00436,PR003,BT0128,P003,2022-08-08 19:36:53,2022-08-08 22:24:53,33,1,6,OP08
PROD00437,PR001,BT0005,P001,2022-08-05 23:57:32,2022-08-06 02:16:08,9,0,6,OP09
PROD00438,PR002,BT9466,P001,2022-08-01 11:40:23,2022-08-01 14:34:23,15,0,6,OP12
PROD00439,PR001,BT0142,P003,2022-08-01 14:13:46,2022-08-01 17:44:22,21,1,7,OP06
PROD00440,PR001,BT0039,P001,2022-08-22 02:12:12,2022-08-22 05:12:12,12,0,6,OP04
PROD00441,PR002,BT9896,P001,2022-08-27 00:35:12,2022-08-27 04:17:12,19,0,4,OP06
PROD00442,PR002,BT0097,P002,2022-09-27 20:59:30,2022-09-27 23:13:18,11,0,8,OP09
PROD00443,PR003,BT0125,P003,2022-09-21 22:41:04,2022-09-22 06:34:28,94,7,8,OP11
PROD00444,PR002,BT0063,P003,2022-09-12 12:01:03,2022-09-12 16:46:39,38,0,2,OP02
PROD00445,PR003,BT0131,P002,2022-09-22 08:36:26,2022-09-22 13:36:26,40,2,5,OP12
PROD00446,PR004,BT0114,P001,2022-09-09 23:47:26,2022-09-10 07:35:26,31,1,4,OP02
PROD00447,PR003,BT0091,P001,2022-09-22 11:41:16,2022-09-22 17:13:04,44,2,5,OP01
PROD00448,PR004,BT0068,P001,2022-09-07 06:15:52,2022-09-07 11:29:04,20,1,6,OP10
PROD00449,PR004,BT0007,P003,2022-09-10 12:23:42,2022-09-10 17:47:42,32,0,3,OP03
PROD00450,PR004,BT0025,P001,2022-09-06 10:55:27,2022-09-06 17:15:51,25,1,7,OP07
PROD00451,PR004,BT0079,P001,2022-09-01 05:43:47,2022-09-01 11:22:11,22,0,2,OP12
PROD00452,PR003,BT0013,P003,2022-09-19 16:47:07,2022-09-19 20:02:07,39,0,2,OP02
PROD00453,PR002,BT0168,P001,2022-09-02 19:13:24,2022-09-02 22:59:36,20,0,3,OP11
PROD00454,PR004,BT0002,P001,2022-09-07 20:23:45,2022-09-08 00:38:09,16,1,8,OP12
PROD00455,PR003,BT0173,P002,2022-09-11 10:56:20,2022-09-11 14:07:44,25,1,6,OP11
PROD00456,PR004,BT0095,P002,2022-09-15 05:50:03,2022-09-15 12:59:03,28,1,7,OP09
PROD00457,PR003,BT0041,P001,2022-09-06 07:28:15,2022-09-06 11:58:51,36,1,5,OP12
PROD00458,PR002,BT0176,P002,2022-09-24 10:42:36,2022-09-24 13:27:36,14,0,3,OP10
PROD00459,PR001,BT0141,P002,2022-09-28 01:56:41,2022-09-28 04:56:41,12,0,7,OP09
PROD00460,PR001,BT0104,P001,2022-09-07 00:09:52,2022-09-07 02:15:16,8,0,2,OP02
PROD00461,PR004,BT0007,P001,2022-09-05 20:01:01,2022-09-05 23:53:13,15,1,7,OP01
PROD00462,PR003,BT0089,P002,2022-09-02 04:52:13,2022-09-02 08:48:01,31,0,2,OP08
PROD00463,PR001,BT0162,P003,2022-09-03 17:52:33,2022-09-04 01:36:57,46,2,5,OP06
PROD00464,PR002,BT0155,P002,2022-09-27 19:01:50,2022-09-27 23:06:02,21,0,2,OP09
PROD00465,PR002,BT0134,P002,2022-09-19 20:14:25,2022-09-20 04:10:13,42,0,1,OP10
PROD00466,PR001,BT0151,P002,2022-09-18 18:22:50,2022-09-18 23:06:38,18,0,2,OP10
PROD00467,PR004,BT0100,P003,2022-09-08 18:21:40,2022-09-09 00:16:16,35,1,4,OP11
PROD00468,PR001,BT0133,P002,2022-09-18 02:11:11,2022-09-18 08:07:35,23,0,1,OP01
PROD00469,PR004,BT0175,P002,2022-09-16 12:01:11,2022-09-16 14:38:59,10,0,5,OP10
PROD00470,PR003,BT0001,P003,2022-09-03 11:14:43,2022-09-03 14:08:43,34,1,5,OP10
PROD00471,PR002,BT9277,P001,2022-09-07 03:31:46,2022-09-07 11:25:10,42,1,3,OP08
PROD00472,PR002,BT0066,P002,2022-09-22 01:53:08,2022-09-22 09:15:56,39,0,1,OP01
PROD00473,PR002,BT0111,P002,2022-09-25 15:44:04,2022-09-25 23:28:28,41,1,4,OP04
PROD00474,PR001,BT0145,P002,2022-09-17 07:58:03,2022-09-17 11:02:15,12,0,7,OP06
PROD00475,PR002,BT0157,P002,2022-09-24 14:00:36,2022-09-24 17:51:36,20,1,5,OP06
PROD00476,PR004,BT0121,P003,2022-09-19 14:52:56,2022-09-19 17:49:20,17,0,2,OP03
PROD00477,PR003,BT0155,P002,2022-09-26 20:15:47,2022-09-27 01:08:35,39,0,2,OP08
PROD00478,PR002,BT0136,P002,2022-09-01 01:33:07,2022-09-01 06:13:19,24,0,3,OP02
PROD00479,PR001,BT0062,P003,2022-09-08 10:55:53,2022-09-08 16:46:53,35,1,3,OP08
PROD00480,PR003,BT0057,P002,2022-09-10 06:25:48,2022-09-10 12:24:36,47,1,3,OP02
PROD00481,PR001,BT0022,P001,2022-09-05 06:59:04,2022-09-05 10:30:16,14,0,2,OP01
PROD00482,PR002,BT0032,P001,2022-09-27 01:30:07,2022-09-27 03:31:19,10,0,2,OP08
PROD00483,PR003,BT0008,P003,2022-09-23 19:55:22,2022-09-24 01:41:34,69,2,4,OP09
PROD00484,PR002,BT0137,P001,2022-09-13 06:17:00,2022-09-13 13:01:24,35,1,5,OP02
PROD00485,PR001,BT9115,P002,2022-09-07 21:46:40,2022-09-08 02:44:16,19,0,2,OP06
PROD00486,PR004,BT0028,P002,2022-09-19 09:49:18,2022-09-19 12:04:54,9,0,4,OP12
PROD00487,PR003,BT0100,P003,2022-09-01 11:06:46,2022-09-01 16:26:34,63,1,2,OP10
PROD00488,PR004,BT0036,P001,2022-09-11 12:41:44,2022-09-11 14:57:56,9,0,7,OP08
PROD00489,PR001,BT0147,P003,2022-09-03 07:01:19,2022-09-03 09:22:55,14,0,5,OP01
PROD00490,PR004,BT0096,P003,2022-09-05 21:00:53,2022-09-06 04:23:05,44,2,5,OP08
PROD00491,PR001,BT0127,P003,2022-09-17 19:07:50,2022-09-17 23:15:02,24,0,3,OP02
PROD00492,PR002,BT0114,P003,2022-09-07 16:25:14,2022-09-07 18:54:02,19,0,2,OP08
PROD00493,PR004,BT0076,P001,2022-09-21 17:35:44,2022-09-21 22:17:44,18,1,6,OP05
PROD00494,PR004,BT0165,P001,2022-09-05 22:05:08,2022-09-06 00:16:32,8,0,5,OP06
PROD00495,PR001,BT0112,P002,2022-09-14 23:06:17,2022-09-15 04:39:17,22,1,5,OP09
PROD00496,PR002,BT0141,P002,2022-09-24 00:42:46,2022-09-24 06:50:34,32,0,2,OP06
PROD00497,PR003,BT0082,P002,2022-09-15 04:52:39,2022-09-15 11:43:03,54,1,2,OP05
PROD00498,PR002,BT0122,P001,2022-09-02 16:32:15,2022-09-02 18:55:03,12,0,4,OP11
PROD00499,PR002,BT0122,P002,2022-09-24 18:39:52,2022-09-24 23:32:04,25,0,3,OP07
PROD00500,PR001,BT0028,P001,2022-09-18 13:19:33,2022-09-18 20:08:09,27,1,6,OP09
PROD00501,PR001,BT0120,P003,2022-09-25 08:44:50,2022-09-25 16:11:14,44,0,2,OP08
PROD00502,PR004,BT0174,P001,2022-09-27 00:22:30,2022-09-27 06:50:42,25,0,2,OP05
PROD00503,PR003,BT0093,P003,2022-09-28 17:56:19,2022-09-29 01:08:19,86,6,8,OP05
PROD00504,PR004,BT9551,P002,2022-10-14 20:27:35,2022-10-15 04:10:11,30,1,6,OP01
PROD00505,PR003,BT0002,P003,2022-10-05 20:42:08,2022-10-06 01:00:44,51,3,6,OP02
PROD00506,PR003,BT0159,P003,2022-10-28 04:35:41,2022-10-28 12:23:05,93,1,2,OP02
PROD00507,PR002,BT0096,P002,2022-10-07 21:34:00,2022-10-08 04:02:48,34,2,7,OP06
PROD00508,PR002,BT0072,P002,2022-10-28 10:47:32,2022-10-28 14:04:20,17,1,6,OP06
PROD00509,PR002,BT0167,P001,2022-10-19 17:00:04,2022-10-20 00:15:04,38,2,7,OP05
PROD00510,PR003,BT0068,P002,2022-10-22 16:17:36,2022-10-22 19:24:12,24,0,4,OP08
PROD00511,PR001,BT0090,P003,2022-10-21 23:56:58,2022-10-22 06:34:46,39,2,6,OP11
PROD00512,PR004,BT0159,P003,2022-10-18 04:14:41,2022-10-18 12:06:17,47,3,7,OP04
PROD00513,PR002,BT0048,P003,2022-10-03 14:15:40,2022-10-03 20:31:16,50,2,5,OP04
PROD00514,PR004,BT0105,P002,2022-10-10 05:41:59,2022-10-10 11:23:23,22,0,3,OP12
