order_id,customer_id,product_id,quantity,unit_price_brl,total_price_brl,sale_date,channel,status,payment_method
ORD000291,C0680,PR001,1,31.25,31.25,2022-04-04,ecommerce,concluído,cartão_crédito
ORD000292,C0829,PR001,2,33.89,67.77,2022-04-08,B2B_direct,concluído,boleto
ORD000293,C0738,PR003,2,27.74,55.49,2022-04-14,B2B_direct,pendente,cartão_crédito
ORD000294,C0649,PR001,3,32.57,97.71,03/04/2022,ecommerce,concluído,cartão_crédito
ORD000295,C0669,PR001,6,32.57,195.43,2022-04-11,ecommerce,pendente,pix
ORD000296,C0481,PR002,5,25.15,125.74,2022-04-28,B2B_direct,cancelado,pix
ORD000297,C0422,PR001,3,33.56,100.67,2022-04-07,ecommerce,concluído,cartão_crédito
ORD000298,C0566,PR002,3,24.9,74.7,09/04/2022,marketplace,cancelado,cartão_débito
ORD000299,C0173,PR002,5,25.9,129.48,2022-04-22,marketplace,concluído,cartão_crédito
ORD000300,C0301,PR003,3,29.48,88.43,2022-04-11,marketplace,concluído,pix
ORD000301,C0269,PR002,4,24.4,97.61,2022-04-09,marketplace,devolvido,cartão_crédito
ORD000302,C0507,PR001,2,32.24,64.48,2022-04-12,ecommerce,devolvido,pix
ORD000303,C0496,PR001,6,33.23,199.37,16/04/2022,B2B_direct,concluído,cartão_débito
ORD000304,C0156,PR003,3,29.77,89.3,2022-04-04,ecommerce,devolvido,cartão_crédito
ORD000305,C0700,PR003,1,27.74,27.74,2022-04-21,ecommerce,cancelado,cartão_débito
ORD000306,C0751,PR001,3,31.25,93.76,2022-04-23,B2B_direct,cancelado,pix
ORD000307,C0752,PR003,5,28.9,144.5,2022-04-18,B2B_direct,concluído,cartão_débito
ORD000308,C0316,PR001,6,32.57,195.43,2022-04-28,marketplace,concluído,cartão_débito
ORD000309,C0623,PR001,2,32.24,64.48,04/04/2022,ecommerce,pendente,cartão_crédito
ORD000310,C0801,PR001,1,31.58,31.58,08/04/2022,ecommerce,concluído,boleto
ORD000311,C0672,PR003,5,29.19,145.94,2022-04-24,ecommerce,concluído,cartão_crédito
ORD000312,C0231,PR002,4,24.4,97.61,18/04/2022,B2B_direct,devolvido,pix
ORD000313,C0800,PR001,6,33.23,199.37,07/04/2022,marketplace,concluído,pix
ORD000314,C0639,PR003,3,27.74,83.23,2022-04-13,ecommerce,concluído,pix
ORD000315,C0696,PR001,1,32.24,32.24,2022-04-18,B2B_direct,concluído,cartão_crédito
ORD000316,C0128,PR001,3,34.22,102.65,2022-04-08,ecommerce,concluído,pix
ORD000317,C0247,PR001,5,34.22,171.08,2022-04-01,ecommerce,devolvido,cartão_crédito
ORD000318,C0536,PR001,1,32.57,32.57,10/04/2022,ecommerce,pendente,boleto
ORD000319,C0214,PR003,1,29.19,29.19,18/04/2022,marketplace,concluído,boleto
ORD000320,C0318,PR002,1,25.65,25.65,2022-04-09,B2B_direct,cancelado,cartão_débito
ORD000321,C0128,PR002,4,24.15,96.61,19/04/2022,ecommerce,cancelado,pix
ORD000322,C0289,PR003,5,28.61,143.05,2022-04-07,ecommerce,concluído,boleto
ORD000323,C0733,PR001,3,33.23,99.69,2022-04-04,B2B_direct,concluído,pix
ORD000324,C0780,PR002,4,24.4,97.61,14/04/2022,marketplace,concluído,pix
ORD000325,C0689,PR002,6,23.9,143.42,2022-04-13,ecommerce,concluído,cartão_crédito
ORD000326,C0415,PR003,2,28.32,56.64,2022-04-22,ecommerce,concluído,cartão_crédito
ORD000327,C0403,PR002,6,24.65,147.91,2022-04-07,pdv_parceiro,concluído,boleto
ORD000328,C0145,PR001,4,31.91,127.65,2022-04-01,ecommerce,devolvido,pix
ORD000329,C0580,PR001,2,32.24,64.48,2022-04-12,B2B_direct,devolvido,cartão_crédito
ORD000330,C0212,PR001,1,34.22,34.22,2022-04-21,marketplace,concluído,pix
ORD000331,C0267,PR003,3,29.19,87.57,2022-04-25,marketplace,concluído,cartão_crédito
ORD000332,C0060,PR002,5,24.15,120.76,15/04/2022,ecommerce,pendente,boleto
ORD000333,C0273,PR002,2,26.14,52.29,18/04/2022,marketplace,concluído,cartão_débito
ORD000334,C0342,PR003,4,29.48,117.91,2022-04-14,pdv_parceiro,concluído,pix
ORD000335,C0162,PR001,3,32.9,98.7,2022-04-25,ecommerce,concluído,cartão_débito
ORD000336,C0460,PR002,1,24.15,24.15,2022-04-22,marketplace,concluído,cartão_crédito
ORD000337,C0216,PR001,5,32.57,162.85,2022-04-17,marketplace,devolvido,boleto
ORD000338,C0569,PR002,1,25.15,25.15,2022-04-17,ecommerce,concluído,boleto
ORD000339,C0406,PR001,4,31.91,127.65,06/04/2022,ecommerce,concluído,cartão_crédito
ORD000340,C0203,PR001,1,32.57,32.57,2022-04-10,pdv_parceiro,pendente,pix
ORD000341,C0529,PR002,3,26.14,78.44,2022-04-07,B2B_direct,concluído,boleto
ORD000342,C0324,PR002,4,25.15,100.6,2022-04-24,ecommerce,concluído,boleto
ORD000343,C0779,PR003,4,28.9,115.6,2022-04-25,marketplace,cancelado,pix
ORD000344,C0534,PR001,2,31.58,63.17,2022-04-20,B2B_direct,devolvido,boleto
ORD000345,C0540,PR001,3,31.91,95.74,25/04/2022,ecommerce,pendente,cartão_crédito
ORD000346,C0377,PR003,5,29.48,147.39,2022-04-09,B2B_direct,concluído,pix
ORD000347,C0190,PR001,3,31.25,93.76,2022-04-26,ecommerce,pendente,boleto
ORD000348,C0294,PR002,2,24.65,49.3,2022-04-20,ecommerce,concluído,cartão_crédito
ORD000349,C0717,PR002,6,25.4,152.39,2022-04-21,ecommerce,concluído,pix
ORD000350,C0527,PR001,6,33.89,203.32,05/04/2022,B2B_direct,devolvido,cartão_crédito
ORD000351,C0439,PR002,4,25.65,102.59,2022-04-18,ecommerce,concluído,cartão_crédito
ORD000352,C0765,PR002,5,25.65,128.23,2022-04-10,ecommerce,concluído,cartão_crédito
ORD000353,C0180,PR002,6,25.65,153.88,2022-04-20,marketplace,concluído,pix
ORD000354,C0110,PR002,3,24.65,73.95,2022-04-14,marketplace,devolvido,cartão_crédito
ORD000355,C0469,PR002,3,25.9,77.69,2022-04-13,pdv_parceiro,concluído,cartão_crédito
ORD000355,C0469,PR002,3,25.9,77.69,2022-04-13,pdv_parceiro,concluído,cartão_crédito
ORD000356,C0568,PR002,2,25.4,50.8,2022-04-19,marketplace,concluído,cartão_débito
ORD000357,C0013,PR002,4,24.15,96.61,2022-04-10,ecommerce,concluído,pix
ORD000358,C0473,PR003,5,27.45,137.27,2022-04-11,marketplace,concluído,pix
ORD000358,C0473,PR003,5,27.45,137.27,2022-04-11,marketplace,concluído,pix
ORD000359,C0654,PR003,4,29.19,116.76,2022-04-19,B2B_direct,concluído,cartão_débito
ORD000360,C0181,PR003,4,27.74,110.98,09/04/2022,marketplace,pendente,boleto
ORD000361,C0462,PR003,3,29.19,87.57,10/04/2022,ecommerce,concluído,cartão_crédito
ORD000362,C0057,PR003,4,28.9,115.6,2022-04-19,ecommerce,pendente,cartão_crédito
ORD000363,C0134,PR002,3,25.15,75.45,2022-04-27,marketplace,devolvido,boleto
ORD000364,C0771,PR001,4,34.22,136.86,01/04/2022,ecommerce,concluído,cartão_crédito
ORD000365,C0527,PR001,4,33.89,135.55,2022-04-04,marketplace,pendente,boleto
ORD000366,C0802,PR002,2,24.15,48.31,15/04/2022,ecommerce,concluído,cartão_crédito
ORD000367,C0785,PR002,5,24.65,123.25,2022-04-21,pdv_parceiro,concluído,pix
ORD000368,C0742,PR003,1,29.19,29.19,25/04/2022,pdv_parceiro,concluído,pix
ORD000369,C0791,PR003,5,28.61,143.05,25/04/2022,ecommerce,concluído,cartão_crédito
ORD000370,C0368,PR003,6,30.06,180.34,21/04/2022,B2B_direct,concluído,cartão_crédito
ORD000371,C0839,PR003,4,30.06,120.22,09/04/2022,ecommerce,pendente,cartão_crédito
ORD000372,C0165,PR001,5,32.57,162.85,2022-05-03,pdv_parceiro,devolvido,pix
ORD000373,C0079,PR001,3,34.22,102.65,2022-05-12,ecommerce,concluído,cartão_crédito
ORD000374,C0017,PR003,3,28.32,84.97,2022-05-11,ecommerce,concluído,boleto
ORD000375,C0005,PR001,4,33.56,134.23,2022-05-10,pdv_parceiro,concluído,cartão_crédito
ORD000376,C0152,PR003,4,28.32,113.29,2022-05-16,marketplace,concluído,cartão_crédito
ORD000377,C0669,PR003,5,30.06,150.28,2022-05-15,marketplace,cancelado,boleto
ORD000378,C0826,PR001,1,32.9,32.9,25/05/2022,B2B_direct,concluído,boleto
ORD000379,C0567,PR003,6,28.61,171.67,2022-05-01,ecommerce,devolvido,boleto
ORD000380,C0784,PR002,1,24.9,24.9,2022-05-22,ecommerce,devolvido,pix
ORD000381,C0823,PR003,2,28.03,56.07,2022-05-12,ecommerce,concluído,cartão_crédito
ORD000382,C0053,PR003,5,30.34,151.72,2022-05-21,B2B_direct,cancelado,pix
ORD000383,C0559,PR003,1,28.03,28.03,2022-05-09,pdv_parceiro,cancelado,pix
ORD000384,C0186,PR001,6,32.9,197.4,2022-05-27,marketplace,concluído,cartão_crédito
ORD000385,C0188,PR001,3,31.25,93.76,2022-05-25,B2B_direct,concluído,pix
ORD000386,C0839,PR003,6,30.06,180.34,2022-05-25,ecommerce,concluído,cartão_débito
ORD000387,C0137,PR003,4,27.45,109.82,2022-05-23,marketplace,cancelado,pix
ORD000388,C0289,PR003,1,30.06,30.06,2022-05-22,marketplace,concluído,cartão_débito
ORD000389,C0603,PR002,3,24.9,74.7,2022-05-16,ecommerce,cancelado,pix
ORD000390,C0074,PR001,4,33.89,135.55,2022-05-06,marketplace,devolvido,cartão_crédito
ORD000391,C0491,PR001,4,32.57,130.28,2022-05-11,marketplace,concluído,pix
ORD000392,C0534,PR001,4,31.25,125.02,2022-05-27,marketplace,concluído,pix
ORD000393,C0708,PR001,1,33.56,33.56,10/05/2022,marketplace,concluído,boleto
ORD000394,C0606,PR003,5,28.32,141.61,19/05/2022,marketplace,concluído,cartão_débito
ORD000395,C0181,PR003,3,27.74,83.23,2022-05-05,ecommerce,concluído,pix
ORD000396,C0123,PR001,2,33.56,67.12,11/05/2022,marketplace,concluído,cartão_débito
ORD000397,C0396,PR002,4,25.4,101.59,2022-05-24,marketplace,concluído,boleto
ORD000398,C0558,PR001,1,33.23,33.23,2022-05-20,pdv_parceiro,concluído,pix
ORD000399,C0464,PR002,3,25.65,76.94,01/05/2022,ecommerce,pendente,cartão_crédito
ORD000400,C0325,PR002,2,24.9,49.8,11/05/2022,B2B_direct,cancelado,cartão_débito
ORD000401,C0629,PR002,4,23.9,95.62,2022-05-01,marketplace,concluído,cartão_crédito
ORD000402,C0552,PR003,5,28.03,140.16,2022-05-08,ecommerce,devolvido,pix
ORD000403,C0041,PR003,1,29.48,29.48,19/05/2022,ecommerce,concluído,boleto
ORD000404,C0035,PR002,1,24.4,24.4,04/05/2022,ecommerce,concluído,cartão_crédito
ORD000405,C0343,PR001,1,33.56,33.56,2022-05-16,pdv_parceiro,concluído,cartão_crédito
ORD000406,C0779,PR002,6,23.9,143.42,2022-05-20,B2B_direct,concluído,boleto
ORD000407,C0480,PR001,1,34.22,34.22,2022-05-04,ecommerce,pendente,pix
ORD000408,C0738,PR002,5,24.9,124.5,05/05/2022,marketplace,concluído,cartão_débito
ORD000409,C0625,PR003,3,28.32,84.97,2022-05-22,marketplace,concluído,pix
ORD000410,C0675,PR003,4,28.32,113.29,2022-05-22,B2B_direct,concluído,boleto
ORD000411,C0228,PR002,6,25.4,152.39,2022-05-05,B2B_direct,cancelado,pix
ORD000412,C0473,PR001,1,32.24,32.24,2022-05-24,pdv_parceiro,cancelado,pix
ORD000413,C0016,PR001,6,33.89,203.32,2022-05-03,B2B_direct,concluído,cartão_crédito
ORD000414,C0353,PR002,1,26.14,26.14,16/05/2022,marketplace,devolvido,cartão_débito
ORD000415,C0140,PR001,4,34.55,138.18,21/05/2022,B2B_direct,concluído,pix
ORD000416,C0600,PR003,1,28.03,28.03,2022-05-27,ecommerce,concluído,cartão_crédito
ORD000417,C0505,PR001,6,33.56,201.35,2022-05-28,ecommerce,concluído,pix
ORD000418,C0381,PR001,4,31.91,127.65,23/05/2022,pdv_parceiro,concluído,pix
ORD000419,C0141,PR002,3,23.9,71.71,2022-05-17,marketplace,concluído,pix
ORD000420,C0723,PR003,6,30.06,180.34,06/05/2022,ecommerce,concluído,cartão_crédito
ORD000421,C0381,PR003,1,29.48,29.48,2022-05-21,marketplace,devolvido,boleto
ORD000422,C0773,PR001,3,32.57,97.71,2022-05-22,B2B_direct,concluído,cartão_crédito
ORD000423,C0617,PR002,3,24.65,73.95,2022-05-25,ecommerce,cancelado,cartão_crédito
ORD000424,C0468,PR002,6,24.9,149.4,2022-05-05,B2B_direct,pendente,cartão_crédito
ORD000425,C0333,PR002,1,24.15,24.15,2022-05-11,pdv_parceiro,concluído,cartão_crédito
ORD000426,C0025,PR002,6,23.9,143.42,2022-05-24,B2B_direct,concluído,cartão_débito
ORD000427,C0028,PR001,4,32.24,128.97,22/05/2022,marketplace,devolvido,cartão_débito
ORD000428,C0453,PR001,5,31.58,157.92,2022-05-23,B2B_direct,concluído,cartão_crédito
ORD000429,C0665,PR003,4,29.48,117.91,2022-05-16,B2B_direct,concluído,pix
ORD000430,C0156,PR003,5,29.48,147.39,2022-05-11,pdv_parceiro,concluído,pix
ORD000431,C0663,PR002,3,25.9,77.69,2022-05-10,B2B_direct,pendente,pix
ORD000432,C0776,PR002,2,24.15,48.31,2022-05-13,marketplace,concluído,cartão_crédito
ORD000433,C0693,PR002,2,25.65,51.29,2022-05-20,ecommerce,concluído,cartão_crédito
ORD000434,C0481,PR003,6,29.19,175.13,2022-06-05,B2B_direct,concluído,cartão_débito
ORD000435,C0190,PR002,3,24.9,74.7,02/06/2022,marketplace,concluído,pix
ORD000436,C0430,PR002,4,24.9,99.6,2022-06-07,marketplace,concluído,cartão_crédito
ORD000437,C0061,PR002,5,24.9,124.5,2022-06-10,B2B_direct,concluído,pix
ORD000438,C0223,PR003,5,29.19,145.94,03/06/2022,marketplace,devolvido,pix
ORD000439,C0294,PR001,4,32.57,130.28,2022-06-17,ecommerce,cancelado,cartão_crédito
ORD000440,C0601,PR003,6,29.48,176.87,2022-06-06,B2B_direct,concluído,cartão_crédito
ORD000441,C0234,PR002,2,24.9,49.8,10/06/2022,ecommerce,concluído,pix
ORD000442,C0599,PR001,4,34.55,138.18,2022-06-03,ecommerce,devolvido,pix
ORD000443,C0500,PR003,3,28.03,84.1,2022-06-02,B2B_direct,concluído,cartão_débito
ORD000444,C0572,PR002,6,24.9,149.4,2022-06-25,B2B_direct,devolvido,pix
ORD000445,C0397,PR001,5,32.9,164.5,2022-06-27,B2B_direct,devolvido,cartão_crédito
ORD000446,C0071,PR001,1,31.91,31.91,01/06/2022,B2B_direct,concluído,boleto
ORD000447,C0409,PR001,6,31.91,191.48,2022-06-26,marketplace,concluído,pix
ORD000448,C0635,PR002,3,24.9,74.7,26/06/2022,ecommerce,concluído,cartão_débito
ORD000449,C0402,PR001,4,34.22,136.86,2022-06-18,marketplace,devolvido,cartão_crédito
ORD000450,C0063,PR002,5,23.65,118.27,2022-06-07,marketplace,concluído,cartão_crédito
ORD000451,C0595,PR003,1,28.32,28.32,16/06/2022,marketplace,devolvido,cartão_crédito
ORD000452,C0555,PR003,2,28.03,56.07,2022-06-18,B2B_direct,concluído,cartão_crédito
ORD000453,C0612,PR003,3,29.48,88.43,2022-06-12,ecommerce,concluído,cartão_crédito
ORD000454,C0703,PR003,3,28.61,85.83,2022-06-28,ecommerce,concluído,cartão_débito
ORD000455,C0688,PR001,1,33.56,33.56,2022-06-01,B2B_direct,concluído,boleto
ORD000456,C0114,PR001,1,34.55,34.55,2022-06-26,marketplace,concluído,cartão_crédito
ORD000457,C0765,PR002,5,25.65,128.23,27/06/2022,pdv_parceiro,concluído,pix
ORD000458,C0648,PR002,3,24.9,74.7,2022-06-04,ecommerce,cancelado,pix
ORD000459,C0284,PR002,4,25.4,101.59,2022-06-11,ecommerce,devolvido,pix
ORD000460,C0349,PR002,1,25.15,25.15,2022-06-04,ecommerce,cancelado,cartão_débito
ORD000461,C0793,PR003,1,30.06,30.06,17/06/2022,ecommerce,devolvido,boleto
ORD000462,C0157,PR001,4,33.89,135.55,2022-06-08,ecommerce,concluído,pix
ORD000463,C0115,PR002,3,24.9,74.7,2022-06-21,pdv_parceiro,concluído,boleto
ORD000464,C0378,PR001,6,34.55,207.27,22/06/2022,pdv_parceiro,concluído,cartão_crédito
ORD000465,C0218,PR001,5,33.89,169.44,2022-06-09,pdv_parceiro,concluído,cartão_débito
ORD000466,C0600,PR001,5,33.56,167.79,26/06/2022,ecommerce,concluído,pix
ORD000467,C0080,PR002,5,24.15,120.76,2022-06-12,ecommerce,concluído,cartão_crédito
ORD000468,C0021,PR002,2,23.9,47.81,2022-06-05,ecommerce,concluído,boleto
ORD000469,C0357,PR002,6,24.9,149.4,2022-06-05,marketplace,cancelado,cartão_crédito
ORD000470,C0407,PR003,3,27.45,82.36,11/06/2022,ecommerce,pendente,boleto
ORD000471,C0103,PR002,5,25.9,129.48,2022-06-19,ecommerce,concluído,cartão_crédito
ORD000472,C0554,PR002,3,24.4,73.21,2022-06-11,pdv_parceiro,concluído,cartão_crédito
ORD000473,C0843,PR002,3,23.9,71.71,2022-06-25,B2B_direct,pendente,cartão_crédito
ORD000474,C0213,PR001,3,32.9,98.7,12/06/2022,B2B_direct,concluído,pix
ORD000475,C0396,PR003,2,27.74,55.49,2022-06-05,marketplace,cancelado,pix
ORD000476,C0214,PR003,5,28.32,141.61,2022-06-25,marketplace,concluído,pix
ORD000477,C0663,PR003,5,29.77,148.84,2022-06-02,marketplace,concluído,pix
ORD000478,C0188,PR003,4,29.19,116.76,2022-06-26,marketplace,pendente,cartão_crédito
ORD000479,C0295,PR003,1,29.19,29.19,2022-06-20,pdv_parceiro,concluído,pix
ORD000480,C0584,PR003,2,29.19,58.38,2022-06-26,B2B_direct,devolvido,cartão_crédito
ORD000481,C0309,PR002,4,24.4,97.61,09/06/2022,pdv_parceiro,concluído,pix
ORD000482,C0610,PR002,2,25.9,51.79,2022-06-04,ecommerce,concluído,cartão_crédito
ORD000483,C0756,PR002,2,25.65,51.29,2022-06-05,ecommerce,concluído,pix
ORD000484,C0075,PR001,6,32.24,193.45,2022-06-21,B2B_direct,pendente,pix
ORD000485,C0804,PR003,6,29.48,176.87,2022-06-03,pdv_parceiro,concluído,cartão_crédito
ORD000486,C0579,PR001,2,32.9,65.8,2022-06-23,pdv_parceiro,devolvido,cartão_débito
ORD000487,C0321,PR001,3,31.58,94.75,2022-06-21,ecommerce,concluído,pix
ORD000488,C0850,PR001,5,32.57,162.85,2022-06-25,marketplace,concluído,pix
ORD000489,C0427,PR002,1,25.65,25.65,2022-06-15,ecommerce,concluído,boleto
ORD000490,C0819,PR003,1,27.74,27.74,2022-06-10,marketplace,concluído,boleto
ORD000491,C0695,PR003,3,28.9,86.7,2022-06-20,B2B_direct,concluído,pix
ORD000492,C0282,PR002,4,25.65,102.59,2022-06-19,marketplace,concluído,pix
ORD000493,C0221,PR001,6,32.24,193.45,19/06/2022,B2B_direct,devolvido,pix
ORD000494,C0376,PR003,5,28.32,141.61,2022-06-08,ecommerce,concluído,cartão_crédito
ORD000495,C0694,PR002,6,24.65,147.91,2022-06-03,ecommerce,concluído,cartão_crédito
ORD000496,C0107,PR002,6,24.4,146.41,2022-06-09,marketplace,concluído,cartão_débito
ORD000497,C0402,PR003,2,29.19,58.38,2022-06-04,marketplace,concluído,cartão_débito
ORD000498,C0802,PR002,5,24.65,123.25,06/06/2022,ecommerce,pendente,cartão_débito
ORD000499,C0658,PR001,1,31.91,31.91,2022-06-08,marketplace,concluído,boleto
ORD000500,C0121,PR003,3,30.06,90.17,2022-06-02,ecommerce,pendente,cartão_débito
ORD000501,C0447,PR003,1,28.9,28.9,2022-06-01,marketplace,cancelado,boleto
ORD000502,C0827,PR003,6,28.03,168.2,2022-06-25,ecommerce,cancelado,cartão_crédito
ORD000503,C0322,PR003,1,28.61,28.61,2022-06-04,pdv_parceiro,concluído,boleto
ORD000504,C0208,PR001,2,31.91,63.83,2022-06-22,B2B_direct,cancelado,cartão_débito
ORD000505,C0285,PR001,2,32.9,65.8,2022-06-02,ecommerce,concluído,boleto
ORD000506,C0449,PR002,2,23.9,47.81,2022-07-07,B2B_direct,concluído,cartão_crédito
ORD000507,C0835,PR002,1,25.4,25.4,2022-07-16,ecommerce,cancelado,cartão_crédito
ORD000508,C0590,PR003,3,28.9,86.7,2022-07-25,pdv_parceiro,concluído,pix
ORD000509,C0051,PR001,3,32.9,98.7,2022-07-21,ecommerce,concluído,pix
ORD000510,C0342,PR001,3,34.22,102.65,2022-07-05,ecommerce,concluído,boleto
ORD000511,C0351,PR004,4,30.2,120.8,05/07/2022,ecommerce,concluído,cartão_crédito
ORD000512,C0745,PR003,6,27.45,164.73,2022-07-11,B2B_direct,concluído,pix
ORD000513,C0003,PR001,2,32.57,65.14,2022-07-06,ecommerce,concluído,pix
ORD000514,C0238,PR004,5,31.39,156.97,2022-07-23,B2B_direct,concluído,cartão_débito
ORD000515,C0591,PR003,3,28.32,84.97,2022-07-13,ecommerce,devolvido,cartão_débito
ORD000516,C0428,PR002,5,25.9,129.48,24/07/2022,marketplace,devolvido,pix
ORD000517,C0814,PR004,6,28.7,172.22,20/07/2022,marketplace,concluído,cartão_crédito
ORD000518,C0593,PR004,5,30.8,153.99,2022-07-28,ecommerce,concluído,pix
ORD000519,C0276,PR003,5,30.06,150.28,21/07/2022,marketplace,concluído,cartão_débito
ORD000520,C0133,PR004,4,30.2,120.8,2022-07-07,B2B_direct,concluído,pix
ORD000521,C0707,PR002,6,24.4,146.41,2022-07-03,B2B_direct,cancelado,boleto
ORD000522,C0299,PR001,4,34.22,136.86,2022-07-09,marketplace,concluído,cartão_débito
ORD000523,C0742,PR003,5,27.74,138.72,2022-07-18,ecommerce,concluído,pix
ORD000524,C0192,PR004,3,29.9,89.7,2022-07-01,B2B_direct,pendente,cartão_débito
ORD000525,C0152,PR002,4,24.65,98.6,2022-07-24,B2B_direct,concluído,boleto
ORD000526,C0037,PR004,6,29,174.02,2022-07-18,ecommerce,concluído,cartão_débito
ORD000527,C0754,PR004,6,30.8,184.78,06/07/2022,ecommerce,concluído,boleto
ORD000528,C0336,PR004,3,28.7,86.11,2022-07-27,pdv_parceiro,concluído,pix
ORD000529,C0747,PR001,2,34.22,68.43,2022-07-05,B2B_direct,concluído,cartão_crédito
ORD000530,C0161,PR002,1,25.9,25.9,18/07/2022,B2B_direct,devolvido,pix
ORD000531,C0730,PR003,2,29.48,58.96,2022-07-24,ecommerce,devolvido,cartão_débito
ORD000531,C0730,PR003,2,29.48,58.96,2022-07-24,ecommerce,devolvido,cartão_débito
ORD000532,C0577,PR003,1,28.9,28.9,2022-07-22,B2B_direct,concluído,boleto
ORD000533,C0746,PR001,4,34.22,136.86,2022-07-03,pdv_parceiro,cancelado,cartão_débito
ORD000534,C0760,PR002,4,25.9,103.58,05/07/2022,marketplace,pendente,cartão_débito
ORD000535,C0203,PR002,5,25.65,128.23,2022-07-18,marketplace,cancelado,cartão_crédito
ORD000536,C0019,PR002,2,23.9,47.81,2022-07-03,marketplace,devolvido,cartão_débito
ORD000537,C0002,PR002,4,25.4,101.59,2022-07-15,marketplace,concluído,boleto
ORD000538,C0496,PR001,4,31.25,125.02,2022-07-04,B2B_direct,concluído,pix
ORD000539,C0456,PR003,1,29.19,29.19,2022-07-07,marketplace,concluído,pix
ORD000540,C0404,PR003,6,29.77,178.6,08/07/2022,ecommerce,pendente,cartão_crédito
ORD000541,C0700,PR004,5,29.6,148,2022-07-20,ecommerce,concluído,cartão_crédito
ORD000542,C0175,PR004,5,29.6,148,2022-07-28,pdv_parceiro,concluído,cartão_crédito
ORD000543,C0393,PR002,4,24.4,97.61,2022-07-15,pdv_parceiro,concluído,cartão_crédito
ORD000544,C0778,PR001,2,31.25,62.51,2022-07-12,B2B_direct,concluído,pix
ORD000545,C0500,PR004,4,30.2,120.8,2022-07-06,marketplace,concluído,boleto
ORD000546,C0837,PR004,3,30.2,90.6,16/07/2022,ecommerce,concluído,cartão_débito
ORD000547,C0123,PR004,3,29.3,87.91,17/07/2022,marketplace,concluído,cartão_crédito
ORD000548,C0288,PR003,5,30.34,151.72,2022-07-09,ecommerce,concluído,cartão_crédito
ORD000549,C0185,PR003,2,28.61,57.22,2022-07-17,B2B_direct,pendente,cartão_crédito
ORD000550,C0636,PR004,6,30.2,181.19,2022-07-22,ecommerce,concluído,cartão_crédito
ORD000551,C0341,PR002,6,26.14,156.87,09/07/2022,marketplace,pendente,cartão_crédito
ORD000552,C0612,PR004,6,30.8,184.78,2022-07-20,B2B_direct,concluído,boleto
ORD000553,C0305,PR001,4,33.56,134.23,2022-07-15,B2B_direct,concluído,cartão_crédito
ORD000554,C0689,PR001,2,33.89,67.77,2022-07-19,marketplace,concluído,pix
ORD000555,C0070,PR001,6,33.23,199.37,20/07/2022,ecommerce,concluído,pix
ORD000556,C0356,PR003,2,27.74,55.49,2022-07-05,B2B_direct,concluído,cartão_débito
ORD000557,C0430,PR002,5,25.4,126.99,2022-07-16,marketplace,devolvido,pix
ORD000558,C0355,PR004,2,30.8,61.59,2022-07-05,pdv_parceiro,concluído,cartão_crédito
